disasterNumber,state,county,city,zipCode,totalValidRegistrations,validCallCenterRegistrations,validWebRegistrations,validMobileRegistrations,ihpReferrals,ihpEligible,ihpAmount,haReferrals,haEligible,haAmount,onaReferrals,onaEligible,onaAmount,id
1446,GU,Guam (County-equivalent),IPANTALOFOFO,96932,1,0,0,0,1,1,1776.0,1,1,1776.0,0,0,0.0,1ba3709c-3ee6-4003-9a86-463d007a2e94
1446,GU,Guam (County-equivalent),IPAN TALOFOFO,96915,10,0,0,0,10,7,35305.38,10,4,17093.32,6,5,18212.06,824730e6-2965-461f-9766-c6a8a95c9159
1446,GU,Guam (County-equivalent),IRARYON,96917,1,0,0,0,1,1,5936.92,1,1,1208.0,1,1,4728.92,abfafadf-256b-4a04-8d35-95f68b459a96
1446,GU,Guam (County-equivalent),JONA,96915,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,331d9d0a-3edc-4493-bd6a-eb94cff08a61
1446,GU,Guam (County-equivalent),JONESTOWN,96911,1,0,0,0,1,0,0.0,1,0,0.0,0,0,0.0,c756bbf6-9b3d-49e5-bc35-eed5282b8cb9
1446,GU,Guam (County-equivalent),JONESTOWN,96913,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5f5f2af5-6b06-44ed-867b-837861b586d6
1446,GU,Guam (County-equivalent),LADA GARDEN DEDEDO,96929,1,0,0,0,1,1,3264.65,1,0,0.0,1,1,3264.65,43acb6d2-6a1d-4c7e-8dd6-7c05a61b712c
1446,GU,Guam (County-equivalent),LATTE HEIGHTS,96913,13,0,0,0,13,8,44057.28,13,3,10515.0,9,6,33542.28,d34e1645-d190-48fa-b2f4-4560fa9ceea2
1446,GU,Guam (County-equivalent),LATTE HEIGHTS,96921,1,0,0,0,1,0,0.0,1,0,0.0,0,0,0.0,205242f2-de19-479d-88cc-2027525669d3
1446,GU,Guam (County-equivalent),LATTE HEIGHTS,96929,1,0,0,0,1,0,0.0,1,0,0.0,0,0,0.0,ecd9c97f-f375-4454-b7e9-589be9c806ea
1446,GU,Guam (County-equivalent),LATTE-HEIGHTS,96913,3,0,0,0,3,3,25815.88,3,3,5325.8,3,3,20490.08,4e633c9e-70cb-41fc-b00d-7984af10aba3
1446,GU,Guam (County-equivalent),LATTE HEIGHTS DEDEDO,96929,2,0,0,0,2,1,3203.59,2,0,0.0,2,1,3203.59,7c209872-29f9-4509-9928-a11c9d1158e2
1446,GU,Guam (County-equivalent),LATTE HEIGHTS TAMUNING,96913,1,0,0,0,1,1,4592.82,1,0,0.0,1,1,4592.82,1475b2e0-49db-40f4-b11a-e1f35028404a
1446,GU,Guam (County-equivalent),LATTE HIEGHTS,96913,1,0,0,0,1,1,3263.24,1,1,2104.0,1,1,1159.24,5db20bbb-9880-4708-89f2-8b5d97954079
